time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,3.2917901202282582,0.3264055940484009,24.047521392581828,0.3634319600613214,0.09271405076030881,0.0,1.018748825818976,2.759924906809995,5.574018041098509,0.1796204779112887,0.16022148020174815,0.0,409.1873621565042,410.4989868035653,410.04808833037765,412.00603480700994
3.960000000000003,3.3509494379413742,0.4990083700263292,24.38266199269078,0.37463472943741394,0.10176128282292218,0.0,0.9523574898095863,2.994234141195783,5.596367365280672,0.1980484214121555,0.1146444192235548,0.0,464.0907854328013,460.51781227834016,459.4773648607664,460.9684437663488
4.020000000000002,3.405853951928349,0.6862358725516533,24.719988140037774,0.38626921857129926,0.10814732857971787,0.0,0.8772006690592166,3.2474361965802734,5.646608238159869,0.18399764961949433,0.08007187109110926,0.0,473.4321855784176,470.7727413520984,473.46325519851155,472.41482826953944
4.080000000000001,3.4560093471611313,0.8892724926473418,25.061237088086305,0.3971387195028937,0.11258935842255458,0.0,0.7942818847997498,3.5210647116993297,5.726909053433236,0.17478119099852787,0.05785122242684313,0.0,485.6615214172474,483.99532362716684,484.96985051307183,484.30565668818025
4.14,3.501525738931199,1.1074829048547046,25.403783349595113,0.4077455435087183,0.11605717266317583,0.0,0.7226938054614218,3.7532454780942093,5.690560261825598,0.18050057413028103,0.05768809128039244,0.0,449.855491293019,449.84454226461884,449.0844471510906,449.57793770721213
4.199999999999998,3.5427993768577317,1.339411067205552,25.743210436983816,0.4194326678178042,0.11981493069323612,0.0,0.6528433152737533,3.978381818643792,5.623060659145195,0.2139789505702867,0.07102528488907658,0.0,440.5174498043716,441.6220297000236,438.65246897192384,441.4606952331308
4.259999999999997,3.5798155849102744,1.5850328979618196,26.07854108941672,0.4320855250635809,0.1239614817790029,0.0,0.5807339522817662,4.209775355009292,5.553911791358828,0.20384045366675832,0.06497393220836002,0.0,442.27564461130754,441.7804729910184,441.4826193732483,440.68919576911617
4.319999999999996,3.6120996278089685,1.8458565175412585,26.41209913562847,0.4442412861868945,0.12767443093964737,0.0,0.4951606843186233,4.484950151968604,5.563408098629983,0.199987852366,0.05484822550368065,0.0,470.8678317739298,470.0861611875201,469.97767440128814,469.7167219278291
4.379999999999995,3.6397906151633674,2.121350389674263,26.741876774238303,0.4561469416949242,0.13068512558442613,0.0,0.42765841105625524,4.698876683520515,5.428844602099767,0.1951146234219853,0.03865758670786261,0.0,423.8089937660595,422.41638827945746,421.9688995709203,421.5887157999771
4.439999999999993,3.66309443741098,2.410820427591968,27.06554390180883,0.46735238387950595,0.1334992815852285,0.0,0.34900057575600235,4.950678295446585,5.359249209322311,0.15952310014165835,0.05969879666045423,0.0,445.99499604241066,447.71192598519974,448.44692656284326,445.5782526987115
4.499999999999992,3.6815672107381947,2.7157520005129934,27.38538225192144,0.4771096015925469,0.1374963114130905,0.0,0.2665213917452351,5.214051334429874,5.301184716141642,0.16818205727576738,0.07773663116561193,0.0,451.64658993344494,453.1025722982962,452.94808265030355,453.6686288112379
4.559999999999991,3.6945561635177215,3.038147582766892,27.704629014504807,0.48703580573150873,0.14196407238035125,0.0,0.1661661668945767,5.532617746563953,5.338782613799325,0.15929625195626,0.06694905252279164,0.0,489.05310020121914,488.252500820661,486.4605465819238,485.81806377145676
4.6199999999999894,3.702172986914457,3.3773947245130653,28.021513323211227,0.4968128618615486,0.14576879817856003,0.0,0.08747812230329716,5.775980757627046,5.223495478133592,0.1694003751326917,0.05518946316223516,0.0,438.0699421339209,437.09367756646935,437.7116488988245,438.5775617114672
4.679999999999988,3.7051353827741327,3.730951102421928,28.330697658194264,0.5070418416356022,0.14878163570871195,0.0,0.011073637878220237,6.009639943758666,5.082243074714206,0.1725619305596702,0.03772539102542148,0.0,431.0686788875214,429.59155026711943,428.62406807034506,428.92176745316607
4.739999999999987,3.702938240573941,4.100363033780175,28.63446822742817,0.5173873285786623,0.15157520698322635,0.0,-0.08438308534301703,6.304256871534235,5.042250072068623,0.17214946495305716,0.06006457225750115,0.0,466.879081793819,468.62035486012775,467.032104368098,467.02690220072014
4.799999999999986,3.694896139516815,4.4877895286004295,28.936135514669466,0.5276598822428271,0.15486980928801053,0.0,-0.18382834714295715,6.610034712787847,5.012000223751058,0.16926202697736445,0.04183689436601549,0.0,473.77865800287134,472.37651267680104,474.21767792545404,474.02188064860485
4.859999999999984,3.68129754622781,4.892184494504501,29.23334703830882,0.5376675627116736,0.15698915325896934,0.0,-0.2695486247325155,6.870011700973544,4.894357898317803,0.1613449898161911,0.0172655124185263,0.0,446.09603428827444,444.0849543127952,445.9251889089063,445.30426680988336
4.919999999999983,3.662197159682363,5.313349107682758,29.525252505751162,0.5477369286701625,0.15793236911105524,0.0,-0.36703696694327925,7.168814755713233,4.834668568198769,0.1783521580505377,0.012435494759589981,0.0,468.7485806227283,468.3728658690105,467.00483752104003,468.35505609294745
4.979999999999982,3.6374210850307174,5.751945785530595,29.8125231815657,0.5583964887361441,0.1582491309230134,0.0,-0.4587299259112738,7.451172351550897,4.740037187347387,0.17623855811807654,-0.015569478744199243,0.0,459.2419400330618,457.01447972773565,458.68769802209204,458.5491347896951
5.0399999999999805,3.6076981685449137,6.205755378799127,30.091136565050174,0.569148281497462,0.15732693527754282,0.0,-0.5319359422819587,7.676136860497437,4.546845630069264,0.1845311347230611,-0.014973800108723123,0.0,423.8511959240458,423.90249431130746,422.1322862143623,422.8802607963688
